times,high,circle,density_pre,density_eve
2457544.3753064,353.89133,88.32701,2.486e-12,2.077e-12
2457545.383624659,353.74873,95.14673,2.349e-12,1.967e-12
2457545.526695739,353.73283,91.71302,2.308e-12,1.952e-12
2457546.413011639,353.60515,94.93365,2.009e-12,1.795e-12
2457546.666987909,353.57248,88.83822,1.985e-12,1.745e-12
2457547.36831536,353.48578,72.00636,1.967e-12,1.677e-12
2457548.0555984,353.41809,81.55905,2.01e-12,1.786e-12
2457548.37981757,353.38123,73.77779,2.009e-12,1.769e-12
2457549.34807155,353.27793,73.38261,2.178e-12,1.946e-12
2457549.399909399,353.27305,72.1385,2.185e-12,1.958e-12
2457550.36858025,353.19205,73.37178,2.427e-12,2.081e-12
2457550.683159439,353.16851,80.75941,2.397e-12,2.067e-12
2457551.453891989,353.09967,79.4688,2.508e-12,2.082e-12
2457551.702774439,353.06472,73.49562,2.518e-12,2.062e-12
2457552.405680359,352.99629,94.90386,2.468e-12,2.114e-12
2457552.91146394,352.9548,82.76506,2.433e-12,2.101e-12
2457553.42573759,352.92577,76.53147,2.409e-12,2.128e-12
2457554.04813478,352.88579,81.51181,2.394e-12,2.09e-12
2457554.76509193,352.83425,86.94508,2.279e-12,2.034e-12
2457555.34029064,352.78686,73.14031,2.212e-12,1.944e-12
2457556.360007959,352.73206,85.51512,2.115e-12,1.822e-12
2457556.61454899,352.72288,79.40614,2.106e-12,1.809e-12
2457557.444460089,352.69201,85.20816,1.991e-12,1.738e-12
2457557.69498821,352.67603,79.19549,1.969e-12,1.735e-12
2457558.3878036,352.64084,94.85113,1.845e-12,1.555e-12
2457558.717492559,352.63825,86.9386,1.821e-12,1.524e-12
2457559.35619441,352.63626,73.48415,1.79e-12,1.518e-12
2457559.923138,352.61483,82.70767,1.895e-12,1.49e-12
2457560.364214949,352.60299,72.12183,1.905e-12,1.465e-12
2457560.99480014,352.59461,80.25341,2.05e-12,1.541e-12
2457561.320615409,352.59324,72.43384,2.084e-12,1.579e-12
2457562.33993407,352.60746,85.79943,2.115e-12,1.659e-12
2457562.41803384,352.60401,83.92503,2.112e-12,1.639e-12
2457563.369291029,352.59759,73.51049,2.058e-12,1.669e-12
2457563.436342579,352.59823,83.78102,2.093e-12,1.688e-12
2457564.33869213,352.618,88.31294,1.963e-12,1.574e-12
2457564.709323179,352.63065,79.4178,1.957e-12,1.537e-12
2457565.33558068,352.64475,93.30555,1.877e-12,1.443e-12
2457565.914910139,352.64853,79.40164,1.873e-12,1.429e-12
2457566.43222818,352.65522,93.28774,1.778e-12,1.345e-12
2457566.927218209,352.67361,81.40798,1.698e-12,1.276e-12
2457567.333067129,352.70026,96.08454,1.738e-12,1.306e-12
2457568.018398039,352.74028,79.6366,1.723e-12,1.274e-12
2457568.331484249,352.75253,72.12253,1.718e-12,1.28e-12
2457569.22331178,352.78161,73.44168,1.669e-12,1.263e-12
2457569.4284338,352.7917,77.94711,1.692e-12,1.314e-12
2457570.319217199,352.85025,75.02984,1.776e-12,1.286e-12
2457571.33658953,352.9167,75.13466,1.718e-12,1.233e-12
2457571.4721498,352.92904,77.54278,1.711e-12,1.257e-12
2457572.28338161,352.97687,75.25981,1.734e-12,1.26e-12
2457572.676230059,353.00948,80.80889,1.667e-12,1.207e-12
2457573.445460679,353.07275,91.44227,1.683e-12,1.313e-12
2457573.69515128,353.09789,85.44969,1.668e-12,1.304e-12
2457574.46720032,353.16354,93.12979,1.907e-12,1.605e-12
2457574.703098969,353.18147,87.46822,1.927e-12,1.614e-12
2457575.41920692,353.23971,94.83327,2.133e-12,1.878e-12
2457576.043267029,353.30484,79.85583,2.27e-12,1.994e-12
2457576.310030209,353.32927,73.45351,2.339e-12,2.071e-12
2457577.25555509,353.41152,75.24201,2.44e-12,2.237e-12
2457577.45654584,353.42737,72.01077,2.434e-12,2.223e-12
2457578.347608219,353.49812,79.44964,2.334e-12,2.158e-12
2457578.417173239,353.50192,77.78008,2.325e-12,2.113e-12
2457579.37059321,353.57406,73.49955,2.385e-12,2.126e-12
2457579.436388819,353.57905,78.9075,2.378e-12,2.137e-12
2457580.39063881,353.65735,85.18676,2.342e-12,2.157e-12
2457580.456994589,353.66294,83.59422,2.343e-12,2.162e-12
2457581.22892362,353.73177,77.84398,2.399e-12,2.264e-12
2457581.658010089,353.77815,79.38333,2.386e-12,2.242e-12
2457582.433074359,353.83473,86.82556,2.318e-12,2.353e-12
2457582.72420139,353.8547,79.83851,2.317e-12,2.355e-12
2457583.317995499,353.90297,74.96556,2.336e-12,2.206e-12
2457583.940087109,353.9599,84.68572,2.328e-12,2.141e-12
2457584.47242282,354.00524,94.68019,2.244e-12,2.028e-12
2457584.96564876,354.04863,82.84277,2.242e-12,2.002e-12
2457585.428859919,354.08028,93.10635,2.171e-12,1.896e-12
2457586.050806019,354.10769,78.17965,2.139e-12,1.728e-12
2457586.441560599,354.16367,94.92264,2.281e-12,1.94e-12
2457587.468658649,354.26221,94.64549,2.3e-12,1.999e-12
2457588.417430739,354.35218,78.97722,2.36e-12,1.995e-12
2457589.30829133,354.42015,74.9496,2.43e-12,2.019e-12
2457589.436258799,354.43375,86.98856,2.432e-12,2.031e-12
2457590.396670689,354.50748,73.28637,2.262e-12,1.859e-12
2457590.45566199,354.51384,93.34248,2.173e-12,1.79e-12
2457591.412220879,354.58572,73.38683,2.154e-12,1.687e-12
2457591.708148149,354.61394,87.81859,2.268e-12,1.917e-12
2457592.43119119,354.64991,72.02961,2.28e-12,1.939e-12
2457593.060782299,354.68382,81.22006,2.128e-12,1.638e-12
2457593.45026942,354.717,93.32888,2.004e-12,1.596e-12
2457594.34493192,354.78859,74.87437,2.017e-12,1.536e-12
2457594.47000558,354.7925,88.98792,2.002e-12,1.475e-12
2457595.367256029,354.80003,88.46916,1.895e-12,1.255e-12
2457595.432424909,354.7985,86.9051,1.883e-12,1.238e-12
2457596.05095343,354.83916,72.06042,1.86e-12,1.39e-12
2457596.444951639,354.85206,93.34373,1.924e-12,1.369e-12
2457597.33897258,354.87566,74.88545,2.012e-12,1.359e-12
2457597.46469723,354.88368,93.38776,1.941e-12,1.355e-12
2457598.177835649,354.88761,76.27244,1.931e-12,1.368e-12
2457599.05347089,354.87925,79.77333,1.736e-12,1.241e-12
2457599.43951564,354.87112,94.81604,1.712e-12,1.239e-12
2457600.334273799,354.84034,73.34184,1.663e-12,1.206e-12
2457600.45919984,354.831,96.26942,2.006e-12,1.454e-12
2457601.355853829,354.7792,74.74973,2.112e-12,1.54e-12
2457601.42231037,354.77454,73.15477,2.123e-12,1.544e-12
2457602.37735973,354.7108,79.35814,2.426e-12,1.887e-12
2457602.4340785,354.70516,77.99689,2.443e-12,1.905e-12
2457603.39018394,354.60821,73.40828,2.639e-12,2.088e-12
2457603.454148449,354.59866,85.41032,2.601e-12,2.069e-12
2457604.470425739,354.46327,85.4782,2.481e-12,2.013e-12
2457604.66531512,354.42871,80.80086,2.472e-12,2.005e-12
2457605.15248874,354.43085,78.48763,2.46e-12,1.954e-12
2457605.68394873,354.25933,88.82672,2.48e-12,2.032e-12
2457606.448862419,354.12828,96.25376,2.541e-12,2.116e-12
2457607.012911989,354.02417,82.71657,2.568e-12,2.153e-12
2457607.464898239,353.95542,76.52671,2.582e-12,2.191e-12
2457608.032017579,353.85695,81.24431,2.665e-12,2.314e-12
2457608.42280675,353.78389,77.98935,2.728e-12,2.363e-12
2457609.38506199,353.58171,73.24809,2.709e-12,2.413e-12
2457609.443117999,353.57043,77.97774,2.721e-12,2.415e-12
2457610.459435729,353.37939,77.74742,2.736e-12,2.421e-12
2457610.6535112,353.33294,73.08961,2.743e-12,2.426e-12
2457611.41719709,353.16888,85.41742,2.544e-12,2.306e-12
2457611.67236308,353.11439,79.29344,2.52e-12,2.287e-12
2457612.43706578,352.95032,85.39228,2.417e-12,2.143e-12
2457612.692190669,352.89041,79.26929,2.381e-12,2.125e-12
2457613.45338949,352.74115,85.32993,2.191e-12,2.044e-12
2457613.698911449,352.69015,79.43741,2.177e-12,2.037e-12
2457614.411041229,352.54229,94.96076,2.241e-12,2.054e-12
2457614.97625637,352.41811,81.3956,2.231e-12,2.039e-12
2457615.428311369,352.32351,94.82757,2.269e-12,2.08e-12
2457615.99507758,352.21356,81.22518,2.307e-12,2.109e-12
2457616.446083149,352.13243,94.86607,2.288e-12,2.073e-12
2457617.008803439,352.02197,81.36078,2.329e-12,2.108e-12
2457617.40496016,351.94113,96.33143,2.302e-12,2.084e-12
2457618.367739629,351.73795,73.22472,2.232e-12,2.042e-12
2457618.42496418,351.73001,77.97815,2.205e-12,2.099e-12
2457619.37946016,351.53212,73.52968,2.12e-12,2.01e-12
2457619.43987648,351.5212,72.07969,2.115e-12,2.013e-12
2457620.398835939,351.34777,73.29839,2.161e-12,1.908e-12
2457621.41876972,351.1371,86.85611,2.432e-12,2.005e-12
2457621.6740536,351.09001,80.7293,2.478e-12,1.977e-12
2457622.44319678,350.95032,91.62795,2.631e-12,2.096e-12
2457622.686837839,350.90338,85.78057,2.625e-12,2.15e-12
2457623.45293544,350.78326,72.05155,2.749e-12,2.279e-12
2457623.70236846,350.74213,87.32576,2.729e-12,2.257e-12
2457624.40784718,350.60397,96.33758,2.707e-12,2.206e-12
2457625.03777443,350.47991,81.21933,2.575e-12,2.159e-12
2457625.363364129,350.42157,73.40518,2.543e-12,2.117e-12
2457626.261028159,350.26868,76.31286,2.381e-12,2.077e-12
2457626.455083339,350.23022,85.19289,2.331e-12,2.002e-12
2457627.340941919,350.08702,73.52505,2.292e-12,2.114e-12
2457627.40626179,350.07892,88.56791,2.405e-12,2.028e-12
2457628.421913209,349.9044,93.19815,2.624e-12,2.27e-12
2457628.67354317,349.85697,87.15903,2.657e-12,2.271e-12
2457629.44073071,349.76161,86.66222,2.909e-12,2.401e-12
2457630.00478693,349.67979,73.12487,3.048e-12,2.514e-12
2457630.404485499,349.61208,84.92958,3.408e-12,2.843e-12
2457631.09659127,349.50906,75.9609,3.563e-12,3.06e-12
2457631.29628296,349.47731,81.86685,3.651e-12,3.227e-12
2457632.30516956,349.32238,74.90671,3.937e-12,3.573e-12
2457632.43398693,349.30275,86.94046,4.032e-12,3.549e-12
2457633.05165658,349.29839,72.11639,4.138e-12,3.76e-12
2457633.306392749,349.25631,75.31524,4.156e-12,3.82e-12
2457633.32388362,349.15995,74.89545,4.169e-12,3.645e-12
2457633.943218059,349.16501,81.51159,4.027e-12,3.483e-12
2457634.261628749,349.08071,73.86974,4.039e-12,3.585e-12
2457634.707401509,349.07455,87.64619,3.934e-12,3.281e-12
2457634.83475997,349.06117,84.58958,3.924e-12,3.26e-12
2457634.89844082,349.06036,83.06124,3.922e-12,3.247e-12
2457635.02580222,349.05079,80.00457,3.893e-12,3.234e-12
2457635.42628241,348.81918,94.77345,3.746e-12,2.995e-12
2457636.056506149,348.73023,79.64808,3.656e-12,2.936e-12
2457636.44452755,348.67093,94.79421,3.566e-12,2.81e-12
2457637.33953444,348.55333,73.31405,3.497e-12,2.782e-12
2457637.40906888,348.54303,73.21567,3.499e-12,2.736e-12
2457638.359325999,348.43403,79.3146,3.205e-12,2.793e-12
2457638.41978508,348.42908,77.86359,3.202e-12,2.808e-12
2457639.37517603,348.3185,73.33388,3.015e-12,2.672e-12
2457639.438452569,348.30969,78.3537,2.972e-12,2.67e-12
2457640.39428647,348.21097,73.39041,2.753e-12,2.597e-12
2457640.459721929,348.208,78.25698,2.746e-12,2.602e-12
2457641.349449529,348.12147,73.33324,2.71e-12,2.568e-12
2457641.66410116,348.09131,77.76096,2.712e-12,2.558e-12
2457642.430754439,348.0353,94.76986,2.726e-12,1.315e-12
2457642.70319005,348.01873,88.23141,2.73e-12,1.226e-12
2457644.40500131,347.8761,73.39372,2.864e-12,1.204e-12
2457644.904141009,347.84281,84.28181,2.778e-12,1.453e-12
2457645.36072041,347.97552,73.32391,2.779e-12,3.104e-12
2457645.423453209,347.9732,78.31037,2.789e-12,3.077e-12
2457646.37949881,347.90795,87.43397,2.689e-12,2.782e-12
2457646.44053137,347.90337,85.96919,2.682e-12,2.78e-12
2457647.18743399,347.67048,78.33147,2.594e-12,2.974e-12
2457647.463073169,347.83034,85.86124,2.635e-12,2.592e-12
2457647.66860119,347.8158,80.92857,2.633e-12,2.533e-12
2457648.41588321,347.78075,94.72131,2.983e-12,2.814e-12
2457648.68638519,347.77459,88.22926,2.994e-12,2.839e-12
2457649.30992041,347.7529,73.26441,3.095e-12,2.944e-12
2457650.022581019,347.7368,80.62657,3.296e-12,3.024e-12
2457650.451245369,347.71953,96.35703,3.171e-12,2.898e-12
2457651.040624999,347.70393,82.21192,3.237e-12,2.943e-12
2457651.408099589,347.68542,73.39253,3.246e-12,2.831e-12
2457652.362604349,347.64854,73.41015,2.881e-12,2.444e-12
2457652.42496477,347.6453,74.98478,2.864e-12,2.428e-12
2457653.382021309,347.63029,73.39614,2.608e-12,2.308e-12
2457653.44750207,347.63,77.56758,2.64e-12,2.359e-12
2457654.46612162,347.63068,87.0616,3.112e-12,5.145e-12
2457655.421360679,347.65005,72.81715,3.38e-12,6.836e-12
2457655.54933068,347.65287,72.8011,3.441e-12,6.974e-12
2457656.440193839,347.67062,76.24786,4.068e-12,6.317e-12
2457656.67948441,347.66958,85.39469,4.186e-12,6.112e-12
2457657.32892291,347.43346,74.78929,4.32e-12,3.605e-12
2457657.457631309,347.43436,77.66999,4.412e-12,3.687e-12
2457658.093688129,347.46016,79.3592,4.531e-12,3.793e-12
2457658.222255569,347.45916,76.27358,4.565e-12,3.795e-12
2457658.328108599,347.47764,73.73311,4.638e-12,3.088e-12
2457658.45540845,347.45307,85.7958,4.629e-12,2.892e-12
2457658.58270992,347.41527,82.74056,4.648e-12,2.789e-12
2457658.964609359,346.98653,73.57498,4.641e-12,2.395e-12
2457659.282862999,347.29064,75.07646,4.52e-12,3.086e-12
2457659.617188179,347.43859,88.86156,4.313e-12,3.386e-12
2457660.23759644,347.41536,73.97176,4.302e-12,3.278e-12
2457660.445143479,347.45043,93.41183,4.164e-12,3.18e-12
2457660.69388074,347.44661,87.44214,4.093e-12,3.131e-12
2457661.400321609,347.46296,73.42066,3.93e-12,2.946e-12
2457662.03023346,347.4647,79.61857,3.803e-12,2.895e-12
2457662.4110488,347.47148,72.06064,3.795e-12,2.841e-12
2457663.31975304,347.51538,73.11129,3.952e-12,3.036e-12
2457663.429462349,347.51276,72.05571,3.976e-12,3e-12
2457664.33730316,347.55704,74.60001,4.038e-12,3.155e-12
2457664.45951566,347.56467,77.62538,4.028e-12,3.173e-12
2457665.347673839,347.59619,73.26611,3.952e-12,3.124e-12
2457665.41357567,347.59873,79.1585,3.945e-12,3.18e-12
2457666.36605694,347.65085,88.38188,3.757e-12,3.014e-12
2457666.43178354,347.65268,86.80444,3.749e-12,3.011e-12
2457667.44563692,347.70334,93.19997,3.628e-12,2.974e-12
2457667.69390666,347.71191,87.2415,3.62e-12,2.962e-12
2457668.400428339,347.74221,73.44616,3.67e-12,3.099e-12
2457668.71184631,347.75879,87.2763,3.721e-12,3.156e-12
2457669.35599318,347.79964,73.39247,3.765e-12,3.237e-12
2457670.04863522,347.84376,79.68115,3.644e-12,3.271e-12
2457670.441436959,347.8753,96.23777,3.463e-12,3.276e-12
2457671.328969039,347.90959,74.937,3.433e-12,3.284e-12
2457671.460684809,347.91268,77.58677,3.443e-12,3.24e-12
2457672.348358809,347.96081,74.37217,3.676e-12,3.584e-12
2457672.41401258,347.96653,72.79648,3.676e-12,3.599e-12
2457673.368683029,348.02933,80.67136,4.217e-12,4.467e-12
2457673.43227116,348.03101,79.14525,4.243e-12,4.502e-12
2457674.451344159,348.07807,85.46073,4.391e-12,4.596e-12
2457674.693466689,348.09555,79.64979,4.446e-12,4.7e-12
2457675.447199069,348.14693,72.28421,4.237e-12,4.461e-12
2457675.711530049,348.12509,79.65412,4.06e-12,4.03e-12
2457676.35471436,348.08123,73.40273,3.829e-12,3.547e-12
2457676.72998978,348.11073,79.72463,3.916e-12,3.337e-12
2457677.44188803,348.09091,93.02579,3.695e-12,2.957e-12
2457678.01220807,348.11848,79.33811,3.691e-12,2.902e-12
2457678.45904133,348.13437,93.12601,3.384e-12,2.626e-12
2457679.030451919,348.15607,79.41216,3.223e-12,2.53e-12
2457679.41316149,348.17609,73.30278,3.076e-12,2.432e-12
2457680.05184947,348.20357,79.04837,2.719e-12,2.246e-12
2457680.43208508,348.22321,94.35248,2.607e-12,2.177e-12
2457681.317962449,348.27244,73.09142,2.475e-12,2.11e-12
2457681.44918098,348.27282,96.19665,2.635e-12,2.076e-12
2457682.33929193,348.31561,74.83399,2.659e-12,2.11e-12
2457682.46744411,348.31942,77.58395,2.739e-12,2.129e-12
2457683.34553162,348.34375,73.59537,3.092e-12,2.385e-12
2457684.363438209,348.36569,73.01776,3.734e-12,2.954e-12
2457684.439134289,348.36355,85.46602,4.042e-12,3.14e-12
2457685.457374659,348.33826,85.54645,4.541e-12,3.532e-12
2457685.70010859,348.32901,79.72084,4.615e-12,3.608e-12
2457686.41200522,348.28577,73.29917,4.735e-12,3.692e-12
2457686.72050822,348.25711,79.63707,4.716e-12,3.558e-12
2457687.40584491,348.16352,76.50675,4.551e-12,3.37e-12
2457688.00021866,348.06426,79.30041,4.414e-12,3.297e-12
2457688.424201389,348.02451,72.29949,4.337e-12,3.258e-12
2457689.02181009,347.92623,79.29708,4.08e-12,3.162e-12
2457689.466137509,347.85713,92.96202,3.934e-12,3.054e-12
2457690.038719439,347.7663,79.22006,3.913e-12,3.12e-12
2457690.59362631,347.67026,90.43218,3.709e-12,2.902e-12
2457691.304402589,347.52536,73.37355,3.484e-12,2.78e-12
2457691.43668022,347.49845,96.18972,3.474e-12,2.721e-12
2457692.325855049,347.32916,74.84953,3.39e-12,2.628e-12
2457692.45522144,347.29208,74.24705,3.364e-12,2.464e-12
2457693.33955516,347.10709,72.8664,3.436e-12,2.56e-12
2457693.408034389,347.09436,73.14131,3.447e-12,2.689e-12
2457694.361634,346.89456,73.28645,3.397e-12,2.723e-12
2457694.42603361,346.87819,79.1624,3.298e-12,2.669e-12
2457695.44458534,346.65557,85.4861,2.885e-12,2.478e-12
2457695.548848549,347.07142,82.98379,2.865e-12,2.559e-12
2457696.312055159,346.91433,75.17338,2.622e-12,2.439e-12
2457696.375655049,346.80215,73.64699,2.605e-12,2.389e-12
2457696.455588839,346.41531,85.65865,2.597e-12,2.232e-12
2457696.50285494,346.83083,84.52427,2.583e-12,2.288e-12
2457696.630054479,346.79371,81.47148,2.559e-12,2.266e-12
2457697.41523616,346.20117,87.02061,2.406e-12,3.257e-12
2457697.724466979,346.13521,79.59907,2.411e-12,3.348e-12
2457698.43368207,345.98029,87.12683,2.392e-12,3.19e-12
2457699.006506329,345.84993,73.37905,2.413e-12,3.421e-12
2457699.44427953,345.76455,86.61572,2.547e-12,3.538e-12
2457700.024699409,345.62823,72.68564,2.526e-12,3.826e-12
2457700.381817129,345.55228,73.66109,2.661e-12,3.726e-12
2457701.041095059,345.26657,79.28586,3.005e-12,2.596e-12
2457701.422802729,345.18694,94.59362,3.196e-12,2.803e-12
2457702.06396675,345.03972,79.20569,3.379e-12,2.966e-12
2457702.42801267,344.95685,94.89331,3.514e-12,3.054e-12
2457703.053267689,344.68798,79.88719,3.593e-12,2.918e-12
2457703.324115009,344.75737,73.38685,3.624e-12,3.214e-12
2457703.451029189,344.71933,94.76979,3.557e-12,2.969e-12
2457704.344672639,344.49255,73.32234,3.565e-12,2.921e-12
2457704.41251251,344.47653,79.18639,3.541e-12,2.859e-12
2457705.364203739,344.23332,74.44288,3.426e-12,2.598e-12
2457705.41640547,344.22425,73.19004,3.416e-12,2.629e-12
2457706.381900509,343.98853,97.52396,2.799e-12,2.186e-12
2457706.439640949,343.97583,96.13819,2.786e-12,2.237e-12
2457707.39977031,343.76336,73.09508,2.588e-12,2.077e-12
2457707.711945389,343.69485,89.93284,2.464e-12,2.058e-12
2457708.46599039,343.53467,94.81914,2.245e-12,1.99e-12
2457708.71999663,343.48534,88.72299,2.245e-12,1.979e-12
2457709.37039588,343.36252,73.11341,2.252e-12,1.979e-12
2457710.445398719,343.14411,96.13505,2.186e-12,1.981e-12
2457711.45914696,342.94616,77.8285,2.191e-12,1.962e-12
2457712.41678796,342.77569,79.25887,2.429e-12,2.088e-12
2457713.377131709,342.60408,72.99655,2.68e-12,2.127e-12
2457713.433942039,342.58346,85.69911,2.735e-12,2.253e-12
2457714.45102579,342.41629,85.5858,3.158e-12,2.615e-12
2457714.702001309,342.37647,79.56239,3.187e-12,2.657e-12
2457715.404888989,342.24289,73.01784,3.439e-12,2.77e-12
2457715.719240679,342.17915,79.55464,3.422e-12,2.84e-12
2457716.41865475,342.05714,87.1765,3.355e-12,2.88e-12
2457717.00473824,341.95999,73.11049,3.43e-12,2.903e-12
2457717.369227639,341.89198,73.39781,3.339e-12,2.804e-12
2457718.017100949,341.76319,79.3424,3.058e-12,2.626e-12
2457718.447298829,341.68521,93.44124,2.873e-12,2.502e-12
2457719.034017479,341.58199,79.35999,2.791e-12,2.427e-12
2457719.352790949,341.53547,74.38478,2.761e-12,2.419e-12
2457720.051008829,341.42125,79.38472,2.634e-12,1.906e-12
2457720.42746966,341.3677,73.00207,2.598e-12,1.861e-12
2457721.32303438,341.236,73.09539,2.464e-12,1.84e-12
2457721.437133209,341.21678,96.07441,2.357e-12,1.897e-12
2457722.340683689,341.09933,74.3892,2.259e-12,1.812e-12
2457722.45215693,341.08414,78.19994,2.271e-12,1.793e-12
2457723.35870552,341.00966,88.43854,2.147e-12,2.201e-12
2457723.469222549,340.99777,85.78613,2.146e-12,2.218e-12
2457724.36867561,340.89185,73.03613,2.105e-12,2.138e-12
2457724.424109459,340.88655,93.40476,2.104e-12,2.138e-12
2457725.4402338,340.77031,94.81002,2.176e-12,2.12e-12
2457725.71048772,340.7392,88.32393,2.157e-12,2.131e-12
2457726.34659904,340.67495,73.05726,2.176e-12,2.115e-12
2457727.04364464,340.60857,82.12123,2.328e-12,2.232e-12
2457727.41184758,340.57651,73.28436,2.37e-12,2.255e-12
2457728.31597458,340.50232,74.44098,2.664e-12,2.502e-12
2457728.42792693,340.49018,85.95249,2.795e-12,2.568e-12
2457729.390651349,340.4013,73.00434,2.966e-12,2.676e-12
2457730.465362589,340.32256,85.69981,3.164e-12,2.674e-12
2457730.72016444,340.30495,79.58456,3.176e-12,2.695e-12
2457731.417682259,340.23348,73.25748,3.134e-12,2.531e-12
2457732.00928087,340.17989,73.05872,2.98e-12,2.383e-12
2457732.4324988,340.15002,93.27657,2.652e-12,2.149e-12
2457733.01877166,340.10885,79.20602,2.499e-12,1.985e-12
2457733.44967692,340.08896,93.27417,2.339e-12,1.892e-12
2457734.03618793,340.05402,79.1979,2.215e-12,1.793e-12
2457734.47007738,340.033,93.18391,2.072e-12,1.7e-12
2457735.053394049,340.01262,79.18431,1.982e-12,1.638e-12
2457735.421912579,340.02469,73.25113,1.979e-12,1.667e-12
2457736.319022629,339.99129,73.21602,1.926e-12,1.539e-12
2457736.43967479,339.99235,94.54228,1.904e-12,1.547e-12
2457737.3361006,339.97564,73.02806,1.864e-12,1.503e-12
2457737.45161001,339.98053,96.22966,2.06e-12,1.593e-12
2457738.352740149,340.00067,74.60254,2.108e-12,1.599e-12
